#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2536611	2740	100770609	109002	1634352	-	-	GLP1R	Rab18	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	G3H3P1		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536612	2740	100761520	109002	1625263	-	-	GLP1R	Rab34	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	G3IGH9		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536613	2740	100771378	109002	1635121	-	-	GLP1R	Atp1a1	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	-		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536614	2740	100759613	109002	1623356	-	-	GLP1R	Tmed10	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	-		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536615	2740	100765792	109002	1629535	-	-	GLP1R	Vdac1	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	-		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536616	2740	100689332	109002	1613917	-	-	GLP1R	Prdx1	-	TDPX2|TPX-2	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	Q9JKY1	G3GYP9	NP_001233694	-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536617	2740	100768210	109002	1631953	-	-	GLP1R	Cand1	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	G3GY17		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536618	2740	100762124	109002	1625867	-	-	GLP1R	Copa	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	G3H7Y0		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536619	2740	100758514	109002	1622257	-	-	GLP1R	Copb2	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	-		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2536620	2740	100774203	109002	1637946	-	-	GLP1R	Copb1	-	-	Affinity Capture-MS	physical	Zhang M (2014)	PUBMED:25044020	9606	10029	High Throughput	-	-	-	-	BIOGRID	P43220	-	NP_002053	-	-		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2540271	19	100762999	106537	1626742	-	-	ABCA1	Hectd1	ABC-1|ABC1|CERP|HDLDT1|TGD	-	Affinity Capture-Western	physical	Aleidi SM (2018)	PUBMED:29306077	9606	10029	Low Throughput	-	-	-	-	BIOGRID	O95477	B7XCW9|B2RUU2	NP_005493	-	G3H4J1|A0A061HZN4		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2572358	100759514	4155	1623257	110325	-	-	Mapk1	MBP	-	-	Biochemical Activity	physical	Takada T (1998)	PUBMED:9535915	10029	9606	Low Throughput	-	Phosphorylation	Species of hit (MBP) is unclear	-	BIOGRID	-	-		P02686	A0A024R384	NP_002376|NP_001020272|NP_001020271|NP_001020263|NP_001020252|NP_001020261	-	-	-	-	-	-	Cricetulus griseus	Homo sapiens
2572565	5892	100750706	111829	1614449	-	-	RAD51D	Xrcc2	BROVCA4|R51H3|RAD51L3|TRAD	-	Affinity Capture-Western	physical	Wiese C (2006)	PUBMED:16717288	9606	10029	Low Throughput	-	-	-	-	BIOGRID	O75771	-	NP_598332|NP_002869|NP_001136043	-	-		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2572567	100750706	5892	1614449	111829	-	-	Xrcc2	RAD51D	-	BROVCA4|R51H3|RAD51L3|TRAD	Affinity Capture-Western	physical	Wiese C (2006)	PUBMED:16717288	10029	9606	Low Throughput	-	-	-	-	BIOGRID	-	-		O75771	-	NP_598332|NP_002869|NP_001136043	-	-	-	-	-	-	Cricetulus griseus	Homo sapiens
2609908	10979	100689388	116175	1613970	-	-	FERMT2	Ilk	KIND2|MIG2|PLEKHC1|UNC112|UNC112B|mig-2	-	Reconstituted Complex	physical	Huet-Calderwood C (2014)	PUBMED:25086068	9606	10029	Low Throughput	-	-	-	-	BIOGRID	Q96AC1	A0A024R687	NP_006823|NP_001128472|NP_001128471	-	C0SSX9	NP_001233743	-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2655830	100772552	1489668	1636295	4383915	-	SARS-CoV-2	Ace2	S	-	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA|PRO_0000037208	Reconstituted Complex	physical	Guillon P (2008)	PUBMED:18818423	10029	694009	Low Throughput	-	-	-	-	BIOGRID	-	A0A061HZ66		P59594	-	NP_828851	-	-	-	-	-	-	Cricetulus griseus	Severe acute respiratory syndrome-related coronavirus
2690255	2908	100761759	109165	1625502	-	-	NR3C1	Fbxw7	GCCR|GCR|GCRST|GR|GRL	-	Affinity Capture-Western	physical	Wilkinson L (2018)	PUBMED:30250038	9606	10029	Low Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	-	G3HQA7		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2690256	2908	100761759	109165	1625502	-	-	NR3C1	Fbxw7	GCCR|GCR|GCRST|GR|GRL	-	Co-localization	physical	Wilkinson L (2018)	PUBMED:30250038	9606	10029	Low Throughput	-	-	Proximity ligation assay	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	-	G3HQA7		-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
2691400	100689222	53353	1613828	119750	-	-	App	LRP1B	Abpp	LRP-DIT|LRPDIT	Affinity Capture-Western	physical	Cam JA (2004)	PUBMED:15126508	10029	9606	Low Throughput	-	-	-	-	BIOGRID	-	-		Q9NZR2	-	NP_061027	-	-	-	-	-	-	Cricetulus griseus	Homo sapiens
2905370	51141	100689048	119325	1613731	-	-	INSIG2	Scap	-	-	Affinity Capture-Western	physical	Radhakrishnan A (2007)	PUBMED:17428920	9606	10029	Low Throughput	-	-	-	-	BIOGRID	Q9Y5U4	B4DQ23|A0A024RAI2	NP_057217	P97260	-	NP_001230965	-	-	-	-	-	-	Homo sapiens	Cricetulus griseus
3546565	78968	100689048	249376	1613731	-	-	Srebf1	Scap	ADD-1|ADD1|SREBP-1|SREBP-1c|Srebp1	-	Affinity Capture-Western	physical	Dong Q (2020)	PUBMED:31541353	10116	10029	Low Throughput	-	-	-	-	BIOGRID	P56720	R9PXS1	NP_001263636|NP_001263637	P97260	-	NP_001230965	-	-	-	-	-	-	Rattus norvegicus	Cricetulus griseus
3546566	100689048	78968	1613731	249376	-	-	Scap	Srebf1	-	ADD-1|ADD1|SREBP-1|SREBP-1c|Srebp1	Co-localization	physical	Dong Q (2020)	PUBMED:31541353	10029	10116	Low Throughput	-	-	-	-	BIOGRID	P97260	-	NP_001230965	P56720	R9PXS1	NP_001263636|NP_001263637	-	-	-	-	-	-	Cricetulus griseus	Rattus norvegicus
3586901	43740568	100772552	4383848	1636295	GU280_gp02	-	S	Ace2	spike|SARS-CoV2 S|SARS-CoV2 spike|S protein|surface|SARS-CoV-2 spike|SARS-CoV-2 S|SPIKE_SARS2|PRO_0000449646	-	Reconstituted Complex	physical	Low-Gan J (2021)	PUBMED:34558627	2697049	10029	Low Throughput	-	-	-	-	BIOGRID	P0DTC2	-	YP_009724390	-	A0A061HZ66		-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Cricetulus griseus
